Price,Surface,City,Housing_unit,city_size,macroregion,floor,num_rooms,rent_bracket,surface_bracket
720.0,48.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1100.0,45.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1150.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1550.0,85.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid-small
1200.0,90.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid-small
1450.0,65.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2166.0,100.0,Milano,Trilocale,big,north,3.0,3,high,mid
4000.0,153.0,Milano,Appartamento,big,north,3.0,5,very high,mid
2800.0,145.0,Milano,Appartamento,big,north,3.0,5,high,mid
1600.0,106.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid
1400.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1300.0,90.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
4166.0,140.0,Milano,Quadrilocale,big,north,3.0,4,very high,mid
1300.0,55.0,Milano,Loft,big,north,3.0,2,mid-high,small
1400.0,70.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
2100.0,95.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
900.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1390.0,60.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2150.0,120.0,Milano,Trilocale,big,north,3.0,3,high,mid
1350.0,65.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
6250.0,170.0,Milano,Appartamento,big,north,3.0,5,very high,mid
1200.0,50.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1315.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2250.0,73.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
1120.0,50.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1800.0,85.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
2000.0,60.0,Milano,Bilocale,big,north,3.0,2,high,small
5000.0,90.0,Milano,Bilocale,big,north,3.0,2,very high,mid-small
1900.0,100.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid
4583.0,205.0,Milano,Quadrilocale,big,north,3.0,4,very high,large
680.0,40.0,Milano,Monolocale,big,north,3.0,1,low,small
2000.0,90.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
2200.0,120.0,Milano,Trilocale,big,north,3.0,3,high,mid
6667.0,230.0,Milano,Appartamento,big,north,3.0,5,very high,large
1200.0,100.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid
1200.0,45.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1800.0,113.0,Milano,Loft,big,north,3.0,3,mid-high,mid
700.0,20.0,Milano,Monolocale,big,north,3.0,1,mid-low,very small
950.0,45.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1100.0,50.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2750.0,130.0,Milano,Quadrilocale,big,north,3.0,4,high,mid
750.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1500.0,90.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid-small
1200.0,60.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1450.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
3300.0,85.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
975.0,50.0,Milano,Bilocale,big,north,3.0,2,mid-low,small
1050.0,60.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1700.0,100.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid
1030.0,65.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
700.0,50.0,Milano,Bilocale,big,north,0.5,2,mid-low,small
600.0,38.0,Milano,Monolocale,big,north,0.5,1,low,very small
560.0,33.0,Milano,Monolocale,big,north,0.5,1,low,very small
600.0,35.0,Milano,Monolocale,big,north,0.5,1,low,very small
2916.0,110.0,Milano,Trilocale,big,north,0.5,3,high,mid
600.0,55.0,Milano,Bilocale,big,north,0.5,2,low,small
1000.0,26.0,Milano,Monolocale,big,north,0.5,1,mid-high,very small
580.0,25.0,Milano,Monolocale,big,north,0.5,1,low,very small
900.0,55.0,Milano,Bilocale,big,north,0.5,2,mid-low,small
1400.0,75.0,Milano,Loft,big,north,0.5,2,mid-high,mid-small
1583.0,65.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
3500.0,130.0,Milano,Trilocale,big,north,0.5,3,high,mid
2100.0,115.0,Milano,Trilocale,big,north,0.5,3,high,mid
3300.0,160.0,Milano,Quadrilocale,big,north,0.5,4,high,mid
2085.0,85.0,Milano,Trilocale,big,north,0.5,3,high,mid-small
1750.0,50.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1700.0,80.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
1300.0,65.0,Milano,Trilocale,big,north,0.5,3,mid-high,small
2100.0,88.0,Milano,Trilocale,big,north,0.5,3,high,mid-small
1300.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2250.0,100.0,Milano,Quadrilocale,big,north,4.0,4,high,mid
1000.0,80.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
7800.0,150.0,Milano,Attico,big,north,4.0,4,very high,mid
1350.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1280.0,70.0,Milano,Bilocale,big,north,4.0,2,mid-high,mid-small
700.0,40.0,Milano,Monolocale,big,north,4.0,1,mid-low,small
1200.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
700.0,30.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
1000.0,40.0,Milano,Monolocale,big,north,4.0,1,mid-high,small
3300.0,120.0,Milano,Trilocale,big,north,4.0,3,high,mid
1490.0,63.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
3000.0,138.0,Milano,Trilocale,big,north,4.0,3,high,mid
3750.0,125.0,Milano,Quadrilocale,big,north,4.0,4,high,mid
1450.0,45.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1300.0,58.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2800.0,66.0,Milano,Bilocale,big,north,4.0,2,high,small
2500.0,102.0,Milano,Trilocale,big,north,4.0,3,high,mid
1650.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
9000.0,180.0,Milano,Quadrilocale,big,north,4.0,4,very high,mid
4000.0,160.0,Milano,Trilocale,big,north,4.0,3,very high,mid
1100.0,43.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1050.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1250.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1300.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
3500.0,115.0,Milano,Trilocale,big,north,1.0,3,high,mid
1200.0,80.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
5833.0,134.0,Milano,Quadrilocale,big,north,1.0,4,very high,mid
1500.0,42.0,Milano,Monolocale,big,north,1.0,1,mid-high,small
1300.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
4100.0,140.0,Milano,Trilocale,big,north,1.0,3,very high,mid
1450.0,100.0,Milano,Loft,big,north,1.0,3,mid-high,mid
1100.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2350.0,116.0,Milano,Trilocale,big,north,1.0,3,high,mid
2100.0,90.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
3958.0,118.0,Milano,Mansarda,big,north,1.0,3,high,mid
1350.0,47.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2000.0,125.0,Milano,Trilocale,big,north,1.0,3,high,mid
1100.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
3500.0,180.0,Milano,Quadrilocale,big,north,1.0,4,high,mid
1650.0,57.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
6459.0,180.0,Milano,Appartamento,big,north,1.0,5,very high,mid
2500.0,55.0,Milano,Bilocale,big,north,1.0,2,high,small
1600.0,86.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
3000.0,110.0,Milano,Trilocale,big,north,1.0,3,high,mid
2100.0,65.0,Milano,Bilocale,big,north,1.0,2,high,small
1800.0,81.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
1390.0,77.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
1250.0,62.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2500.0,60.0,Milano,Trilocale,big,north,1.0,3,high,small
1400.0,70.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
3200.0,90.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
2000.0,82.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
2300.0,95.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
6000.0,187.0,Milano,Appartamento,big,north,1.0,5,very high,mid
950.0,52.0,Milano,Bilocale,big,north,1.0,2,mid-low,small
2500.0,133.0,Milano,Quadrilocale,big,north,1.0,4,high,mid
2335.0,76.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
1200.0,55.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
3000.0,105.0,Milano,Trilocale,big,north,1.0,3,high,mid
1500.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
5500.0,340.0,Milano,Appartamento,big,north,1.0,6,very high,large
1850.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2000.0,90.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
980.0,44.0,Milano,Bilocale,big,north,1.0,2,mid-low,small
2290.0,80.0,Milano,Trilocale,big,north,1.0,3,high,mid-small
1400.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1800.0,48.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1200.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
2200.0,66.0,Milano,Bilocale,big,north,1.0,2,high,small
1600.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
6000.0,180.0,Milano,Quadrilocale,big,north,1.0,4,very high,mid
1350.0,66.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1300.0,80.0,Milano,Attico,big,north,1.0,3,mid-high,mid-small
1300.0,80.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
2300.0,65.0,Milano,Bilocale,big,north,0.5,2,high,small
1300.0,80.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
1700.0,120.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid
2083.0,80.0,Milano,Trilocale,big,north,0.5,3,high,mid-small
1500.0,100.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid
1450.0,65.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
2200.0,100.0,Milano,Trilocale,big,north,0.5,3,high,mid
6000.0,200.0,Milano,Villa,big,north,0.5,4,very high,large
1500.0,82.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
2000.0,120.0,Milano,Trilocale,big,north,0.5,3,high,mid
975.0,70.0,Milano,Trilocale,big,north,0.5,3,mid-low,mid-small
2600.0,120.0,Milano,Quadrilocale,big,north,0.5,4,high,mid
800.0,36.0,Milano,Bilocale,big,north,0.5,2,mid-low,very small
1250.0,80.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
3000.0,140.0,Milano,Quadrilocale,big,north,0.5,4,high,mid
6566.0,177.0,Milano,Quadrilocale,big,north,0.5,4,very high,mid
1700.0,49.0,Milano,Bilocale,big,north,0.5,2,mid-high,small
1600.0,85.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
700.0,35.0,Milano,Monolocale,big,north,0.5,1,mid-low,very small
750.0,55.0,Milano,Bilocale,big,north,0.5,2,mid-low,small
2300.0,94.0,Milano,Bilocale,big,north,0.5,2,high,mid-small
1300.0,80.0,Milano,Trilocale,big,north,0.5,3,mid-high,mid-small
1050.0,80.0,Milano,Quadrilocale,big,north,0.5,4,mid-high,mid-small
2200.0,62.0,Milano,Trilocale,big,north,0.5,3,high,small
700.0,20.0,Milano,Monolocale,big,north,0.5,1,mid-low,very small
1250.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1550.0,90.0,Milano,Quadrilocale,big,north,2.0,4,mid-high,mid-small
900.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
800.0,25.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1050.0,55.0,Milano,Open space,big,north,2.0,2,mid-high,small
1100.0,60.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
950.0,45.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
700.0,35.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1950.0,140.0,Milano,Appartamento,big,north,2.0,5,mid-high,mid
900.0,25.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1550.0,65.0,Milano,Trilocale,big,north,2.0,3,mid-high,small
1200.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,80.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1200.0,70.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
1700.0,90.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
900.0,28.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
750.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
1200.0,45.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1100.0,42.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1400.0,70.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
650.0,38.0,Milano,Monolocale,big,north,2.0,1,low,very small
2800.0,107.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
7000.0,290.0,Milano,Palazzo,big,north,2.0,6,very high,large
1150.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1000.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2100.0,100.0,Milano,Trilocale,big,north,4.0,3,high,mid
1200.0,50.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
700.0,35.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
750.0,35.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
650.0,30.0,Milano,Monolocale,big,north,4.0,1,low,very small
700.0,55.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
750.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
700.0,45.0,Milano,Bilocale,big,north,4.0,2,mid-low,small
950.0,70.0,Milano,Trilocale,big,north,4.0,3,mid-low,mid-small
2500.0,65.0,Milano,Bilocale,big,north,4.0,2,high,small
1750.0,45.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
800.0,35.0,Milano,Monolocale,big,north,4.0,1,mid-low,very small
1200.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1250.0,85.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1300.0,90.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1550.0,90.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1300.0,95.0,Milano,Trilocale,big,north,4.0,3,mid-high,mid-small
1300.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1500.0,48.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
2000.0,135.0,Milano,Trilocale,big,north,4.0,3,high,mid
3750.0,135.0,Milano,Quadrilocale,big,north,4.0,4,high,mid
1100.0,68.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1150.0,60.0,Milano,Bilocale,big,north,4.0,2,mid-high,small
1150.0,50.0,Milano,Loft,big,north,0.0,2,mid-high,small
4000.0,200.0,Milano,Attico,big,north,0.0,6,very high,large
2750.0,87.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
1600.0,90.0,Milano,Trilocale,big,north,0.0,3,mid-high,mid-small
2500.0,125.0,Milano,Trilocale,big,north,0.0,3,high,mid
1050.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1500.0,134.0,Milano,Quadrilocale,big,north,0.0,4,mid-high,mid
2180.0,60.0,Milano,Trilocale,big,north,0.0,3,high,small
1200.0,60.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1000.0,45.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
2500.0,90.0,Milano,Bilocale,big,north,0.0,2,high,mid-small
1300.0,50.0,Milano,Monolocale,big,north,0.0,1,mid-high,small
2400.0,120.0,Milano,Trilocale,big,north,0.0,3,high,mid
2083.0,85.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
2000.0,75.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
2600.0,94.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
2750.0,85.0,Milano,Trilocale,big,north,0.0,3,high,mid-small
1400.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
5500.0,180.0,Milano,Appartamento,big,north,0.0,6,very high,mid
2200.0,117.0,Milano,Trilocale,big,north,0.0,3,high,mid
1150.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1890.0,55.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
1700.0,50.0,Milano,Bilocale,big,north,0.0,2,mid-high,small
920.0,49.0,Milano,Bilocale,big,north,0.0,2,mid-low,small
2250.0,100.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
1300.0,45.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,70.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
900.0,58.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
1250.0,80.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1200.0,40.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1100.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1400.0,130.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid
4000.0,280.0,Milano,Appartamento,big,north,2.0,6,very high,large
2500.0,110.0,Milano,Mansarda,big,north,2.0,4,high,mid
3000.0,103.0,Milano,Trilocale,big,north,2.0,3,high,mid
1050.0,60.0,Milano,Loft,big,north,2.0,2,mid-high,small
1100.0,30.0,Milano,Monolocale,big,north,2.0,1,mid-high,very small
2000.0,60.0,Milano,Bilocale,big,north,2.0,2,high,small
1350.0,60.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2840.0,185.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
1000.0,250.0,Milano,Attico,big,north,2.0,6,mid-high,large
5400.0,250.0,Milano,Appartamento,big,north,2.0,6,very high,large
1500.0,88.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1650.0,98.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1500.0,70.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
2600.0,129.0,Milano,Bilocale,big,north,2.0,2,high,mid
1916.0,90.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
800.0,60.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
2000.0,132.0,Milano,Trilocale,big,north,2.0,3,high,mid
2950.0,110.0,Milano,Trilocale,big,north,3.0,3,high,mid
2300.0,90.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
1583.0,110.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid
1370.0,57.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1700.0,60.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2000.0,60.0,Milano,Bilocale,big,north,3.0,2,high,small
1800.0,85.0,Milano,Bilocale,big,north,3.0,2,mid-high,mid-small
2950.0,235.0,Milano,Attico,big,north,3.0,5,high,large
2000.0,78.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
1550.0,90.0,Milano,Trilocale,big,north,3.0,3,mid-high,mid-small
2400.0,100.0,Milano,Trilocale,big,north,3.0,3,high,mid
1500.0,35.0,Milano,Monolocale,big,north,3.0,1,mid-high,very small
2800.0,145.0,Milano,Appartamento,big,north,3.0,5,high,mid
950.0,45.0,Milano,Monolocale,big,north,3.0,1,mid-low,small
1300.0,50.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
4452.0,130.0,Milano,Attico,big,north,3.0,4,very high,mid
1200.0,55.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
620.0,35.0,Milano,Bilocale,big,north,3.0,2,low,very small
1050.0,40.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1650.0,40.0,Milano,Monolocale,big,north,3.0,1,mid-high,small
3500.0,130.0,Milano,Trilocale,big,north,3.0,3,high,mid
1250.0,60.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
2000.0,70.0,Milano,Trilocale,big,north,3.0,3,high,mid-small
900.0,25.0,Milano,Monolocale,big,north,3.0,1,mid-low,very small
1100.0,65.0,Milano,Bilocale,big,north,3.0,2,mid-high,small
1150.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1850.0,100.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid
8000.0,220.0,Milano,Quadrilocale,big,north,2.0,4,very high,large
3000.0,138.0,Milano,Trilocale,big,north,2.0,3,high,mid
700.0,30.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1150.0,58.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,25.0,Milano,Monolocale,big,north,2.0,1,mid-high,very small
1600.0,78.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1900.0,95.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
2200.0,130.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
1200.0,58.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
2200.0,130.0,Milano,Quadrilocale,big,north,2.0,4,high,mid
2950.0,120.0,Milano,Trilocale,big,north,2.0,3,high,mid
1090.0,45.0,Milano,Monolocale,big,north,2.0,1,mid-high,small
950.0,45.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
1100.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1350.0,80.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
1500.0,60.0,Milano,Trilocale,big,north,2.0,3,mid-high,small
1090.0,40.0,Milano,Monolocale,big,north,2.0,1,mid-high,small
950.0,36.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1250.0,65.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
700.0,20.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
800.0,23.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1350.0,54.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1250.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1280.0,60.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1450.0,58.0,Milano,Trilocale,big,north,2.0,3,mid-high,small
1100.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
950.0,36.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1000.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
950.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-low,small
850.0,30.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1200.0,40.0,Milano,Monolocale,big,north,2.0,1,mid-high,small
1250.0,65.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1300.0,80.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid-small
1100.0,55.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1200.0,100.0,Milano,Trilocale,big,north,2.0,3,mid-high,mid
900.0,25.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
1200.0,52.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
1900.0,75.0,Milano,Bilocale,big,north,2.0,2,mid-high,mid-small
1100.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
700.0,35.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
670.0,40.0,Milano,Monolocale,big,north,2.0,1,low,small
900.0,40.0,Milano,Monolocale,big,north,2.0,1,mid-low,small
800.0,25.0,Milano,Monolocale,big,north,2.0,1,mid-low,very small
580.0,25.0,Milano,Monolocale,big,north,2.0,1,low,very small
3500.0,140.0,Milano,Trilocale,big,north,2.0,3,high,mid
1200.0,50.0,Milano,Bilocale,big,north,2.0,2,mid-high,small
975.0,75.0,Milano,Trilocale,big,north,1.0,3,mid-low,mid-small
750.0,35.0,Milano,Monolocale,big,north,1.0,1,mid-low,very small
1000.0,65.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1200.0,80.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
580.0,25.0,Milano,Monolocale,big,north,1.0,1,low,very small
1200.0,55.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1500.0,77.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
4000.0,150.0,Milano,Appartamento,big,north,1.0,6,very high,mid
1100.0,53.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1950.0,100.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid
1100.0,45.0,Milano,Villa,big,north,1.0,2,mid-high,small
1300.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1950.0,87.0,Milano,Trilocale,big,north,1.0,3,mid-high,mid-small
980.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-low,small
2300.0,51.0,Milano,Bilocale,big,north,1.0,2,high,small
3166.0,80.0,Milano,Bilocale,big,north,1.0,2,high,mid-small
1100.0,60.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
800.0,40.0,Milano,Monolocale,big,north,1.0,1,mid-low,small
1750.0,73.0,Milano,Bilocale,big,north,1.0,2,mid-high,mid-small
1583.0,52.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
690.0,30.0,Milano,Monolocale,big,north,1.0,1,low,very small
800.0,40.0,Milano,Bilocale,big,north,1.0,2,mid-low,small
1100.0,57.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1200.0,50.0,Milano,Bilocale,big,north,1.0,2,mid-high,small
1350.0,70.0,Milano,Bilocale,big,north,0.0,2,mid-high,mid-small
